genes,reaction,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,Vmin,Vmax,PFBAflux,kcat,MW,Acetyl,Phos
SLC6A14,PHEt4,1,0.3889356,1,9.14379E-05,142,449.4621879,0.000289017,0,-99.95,100,0.05,4.523561956,72153,0,0
SLC6A14,SERt4,1,0.3889356,1,9.21857E-05,150,221.9224331,0.000299129,0,-100,100,0,4.523561956,72153,0,0
SLC6A14,THRt4,1,0.3889356,1,9.10738E-05,142,63.30901999,0.000280833,0,-100,100,0,4.523561956,72153,0,0
SLC6A14,TRPt4,1,0.3889356,1,9.14379E-05,142,571.8506723,0.000287416,0,-99.95,100,0.05,4.523561956,72153,0,0
SLC6A14,TYRt4,1,0.3889356,1,9.14809E-05,145,608.0003658,0.000287458,0,-99.95,100,0.05,4.523561956,72153,0,0
SLC6A14,VALt4,1,0.3889356,1,9.10632E-05,141,2651.269509,0.000320674,0,-99.95,100,0.05,4.523561956,72153,0,0
SLC6A2,DOPAt4(2)r,1,0.3889356,1,9.17074E-05,145,267.8778445,0.000283399,1,-100,100,0,4.523561956,69332,0,0
SLC6A2,NRPPHRt4(2)r,1,0.3889356,1,9.1567E-05,145,268.2696811,0.000283406,1,-100,100,0,4.523561956,69332,0,0
SLC6A3,DOPAt4(2)r,1,0.3889356,1,9.17074E-05,145,267.8778445,0.000283399,1,-100,100,0,4.523561956,68495,0,0
SLC6A3,NRPPHRt4(2)r,1,0.3889356,1,9.1567E-05,145,268.2696811,0.000283406,1,-100,100,0,4.523561956,68495,0,0
SLC6A4,SRTNt6(2)r,1,0.3889356,1,9.21529E-05,147,444.5433451,0.000290366,1,-100,100,0,4.523561956,70325,0,0
SLC6A5,GLYt7(311)r,1,0.3889356,1,9.31908E-05,171,1608.218731,0.00037397,1,0,0,0,4.523561956,69332,0,0
SLC6A6,TAURt4(2)r,1,0.3889356,1,9.14271E-05,140,14.41983879,0.000274551,1,0,0,0,4.523561956,69830,0,0
SLC6A6,TAURtcx,1,0.3889356,1,9.20765E-05,142,5835.974371,0.000286827,1,0,0,0,4.523561956,69830,0,0
SLC6A7,PROt4(2)r,1,0.388935602,1,9.24157E-05,145,220.3252395,0.00028084,1,-100,100,0,4.523561956,70911,0,0
SLC6A8,CREATt4(2)r,1,0.3889356,1,9.11913E-05,141,373.9031233,0.000286269,1,0,0,0,4.523561956,70523,0,0
SLC7A1,ALAt4,1,0.3889356,1,9.21638E-05,151,199.4757206,0.000292837,0,-100,100,0,4.523561956,67638,0,0
SLC7A1,ARGtiDF,1,0.3889356,1,8.43386E-05,7,0,6.54519E-05,0,-100,100,0,4.523561956,67638,0,0
SLC7A1,HOMt4,1,0.3889356,1,9.10205E-05,138,0,0.000273488,0,0,0,0,4.523561956,67638,0,0
SLC7A1,LEUt4,1,0.3889356,1,9.10738E-05,142,2726.681031,0.00032619,0,-100,100,0.05,4.523561956,67638,0,0
SLC7A1,LYStiDF,1,0.3889356,1,8.42655E-05,9,9.529180096,7.9685E-05,0,-100,100,0,4.523561956,67638,0,0
SLC7A1,ORNtiDF,1,0.3889356,1,8.28032E-05,6,0,5.13831E-05,0,0,0,0,4.523561956,67638,0,0
SLC7A1,PHEt4,1,0.3889356,1,9.14379E-05,142,449.4621879,0.000289017,0,-99.95,100,0.05,4.523561956,67638,0,0
SLC7A10,ALADGLNexR,1,0.3889356,1,8.70671E-05,34,87.32661239,0.00010673,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,ALADGLYexR,1,0.3889356,1,8.59985E-05,29,75.86032505,0.000105071,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,ALAGLNexR,1,0.3889356,1,8.73801E-05,51,40.54148176,0.000123108,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,ALAGLYexR,1,0.3889356,1,8.64574E-05,48,115.5959063,0.000125449,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,CYSGLUexR,1,0.3889356,1,8.72233E-05,50,44.49307771,0.000125502,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,CYSGLYexR,1,0.3889356,1,8.70281E-05,44,78.99374872,0.000121397,1,-100,100,-0.05,4.523561956,56798,0,0
SLC7A10,SERDGLNexR,1,0.3889356,1,8.61986E-05,30,11.03902085,9.28594E-05,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,SERDGLYexR,1,0.3889356,1,8.5951E-05,25,20.95934156,9.10662E-05,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,SERGLNexR,1,0.3889356,1,8.70671E-05,51,48.50265031,0.000131488,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,SERGLYexR,1,0.3889356,1,8.78241E-05,47,121.2241228,0.000133057,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,THRGLNexR,1,0.3889356,1,8.63039E-05,41,17.85872598,0.0001101,1,-100,100,0,4.523561956,56798,0,0
SLC7A10,THRGLYexR,1,0.3889356,1,8.61509E-05,38,77.50218728,0.000112309,1,-100,100,0.05,4.523561956,56798,0,0
SLC7A11,CYSTGLUex,1,0.388935608,1,8.8655E-05,58,510.3412464,0.000143005,0,-100,100,0,4.523561956,55423,0,0
SLC7A2,ALAt4,1,0.3889356,1,9.21638E-05,151,199.4757206,0.000292837,0,-100,100,0,4.523561956,71673,0,0
SLC7A2,ARGtiDF,1,0.3889356,1,8.43386E-05,7,0,6.54519E-05,0,-100,100,0,4.523561956,71673,0,0
SLC7A2,HOMt4,1,0.3889356,1,9.10205E-05,138,0,0.000273488,0,0,0,0,4.523561956,71673,0,0
SLC7A2,LEUt4,1,0.3889356,1,9.10738E-05,142,2726.681031,0.00032619,0,-100,100,0.05,4.523561956,71673,0,0
SLC7A2,LYStiDF,1,0.3889356,1,8.42655E-05,9,9.529180096,7.9685E-05,0,-100,100,0,4.523561956,71673,0,0
SLC7A2,ORNtiDF,1,0.3889356,1,8.28032E-05,6,0,5.13831E-05,0,0,0,0,4.523561956,71673,0,0
SLC7A2,PHEt4,1,0.3889356,1,9.14379E-05,142,449.4621879,0.000289017,0,-99.95,100,0.05,4.523561956,71673,0,0
SLC7A3,ALAt4,1,0.3889356,1,9.21638E-05,151,199.4757206,0.000292837,0,-100,100,0,4.523561956,67169,0,0
SLC7A3,ARGtiDF,1,0.3889356,1,8.43386E-05,7,0,6.54519E-05,0,-100,100,0,4.523561956,67169,0,0
SLC7A3,HOMt4,1,0.3889356,1,9.10205E-05,138,0,0.000273488,0,0,0,0,4.523561956,67169,0,0
SLC7A3,LEUt4,1,0.3889356,1,9.10738E-05,142,2726.681031,0.00032619,0,-100,100,0.05,4.523561956,67169,0,0
SLC7A3,LYStiDF,1,0.3889356,1,8.42655E-05,9,9.529180096,7.9685E-05,0,-100,100,0,4.523561956,67169,0,0
SLC7A3,ORNtiDF,1,0.3889356,1,8.28032E-05,6,0,5.13831E-05,0,0,0,0,4.523561956,67169,0,0
SLC7A3,PHEt4,1,0.3889356,1,9.14379E-05,142,449.4621879,0.000289017,0,-99.95,100,0.05,4.523561956,67169,0,0
SLC7A5,METLEUex,1,0.3889356,1,8.35773E-05,11,236.8487522,0.000115566,0,-100,100,0,4.523561956,55010,0,0
SLC7A6,ARGLYSex,1,0.388935602,1,8.50208E-05,16,47.2678919,0.00010501,0,-100,100,0,4.523561956,56828,0,0
SLC7A7,SERLYSNaex,1,0.3889356,1,9.49659E-05,158,1072.612693,0.000338904,0,-100,100,0,4.523561956,55991,0,0
SLC7A9,AMY1e,1,0.3889356,1,8.25308E-05,57,72.49359136,0.00021136,0,0,0,0,4.523561956,53481,0,0
SLC7A9,AMY2e,1,0.3889356,1,8.25308E-05,57,72.49359136,0.00021136,0,0,0,0,4.523561956,53481,0,0
SLC7A9,CYSTSERex,1,0.3889356,1,8.5338E-05,27,14.71486997,9.48247E-05,0,-100,100,0,4.523561956,53481,0,0
SLC8A1,CAt7r,1,0.3889356,1,9.10312E-05,139,5.308968864,0.000274152,1,-100,100,19.59661174,4.523561956,108547,0,0
SLC8A2,CAt7r,1,0.3889356,1,9.10312E-05,139,5.308968864,0.000274152,1,-100,100,19.59661174,4.523561956,100368,0,0
SLC9A1,NAt3_1,1,0.3889356,1,0.000116625,769,12046.47282,0.00067501,1,-100,100,0,4.523561956,90763,0,0
SLC9A1,NAt5,1,0.3889356,1,9.28792E-05,186,938.8877562,0.000313524,1,-100,100,0,4.523561956,90763,0,0
SLC9A2,NAt3_1,1,0.3889356,1,0.000116625,769,12046.47282,0.00067501,1,-100,100,0,4.523561956,91520,0,0
SLC9A2,NAt5,1,0.3889356,1,9.28792E-05,186,938.8877562,0.000313524,1,-100,100,0,4.523561956,91520,0,0
SLC9A3,NAt3_1,1,0.3889356,1,0.000116625,769,12046.47282,0.00067501,1,-100,100,0,4.523561956,92855,0,0
SLC9A3,NAt5,1,0.3889356,1,9.28792E-05,186,938.8877562,0.000313524,1,-100,100,0,4.523561956,92855,0,0
SLC9A4,NAt3_1,1,0.3889356,1,0.000116625,769,12046.47282,0.00067501,1,-100,100,0,4.523561956,89814,0,0
SLC9A5,NAt3_1,1,0.3889356,1,0.000116625,769,12046.47282,0.00067501,1,-100,100,0,4.523561956,99011,0,0
SLC9A7,Kt3g,1,0.3889356,1,0.000119823,849,400750.8328,0.000710506,1,0,0,0,4.523561956,80131,0,0
SLC9A7,NAt3_1g,1,0.3889356,1,0.000122522,968,471617.5093,0.000919263,1,0,0,0,4.523561956,80131,0,0
SLC9A8,Kt3g,1,0.3889356,1,0.000119823,849,400750.8328,0.000710506,1,0,0,0,4.523561956,65422,0,0
SLC9A8,NAt3_1g,1,0.3889356,1,0.000122522,968,471617.5093,0.000919263,1,0,0,0,4.523561956,65422,0,0
SLCO1A2,CHOLATEt,1,0.3889356,1,8.41743E-05,28,7.118349685,0.00018124,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,DHEASt,1,0.3889356,1,8.42199E-05,29,52.21962272,0.000192171,1,0,0,0,4.523561956,74145,0,0
SLCO1A2,ESTRADIOLGLCt,1,0.3889356,1,8.4302E-05,28,81.81738987,0.000198644,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,GCHOLAt,1,0.3889356,1,8.43843E-05,30,87.14765494,0.000213258,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,PROSTGE2t,1,0.3889356,1,8.4302E-05,29,52.79468871,0.000195846,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,TCHOLAt,1,0.3889356,1,8.43843E-05,30,74.010001,0.000213223,1,-100,100,0,4.523561956,74145,0,0
SLCO1A2,THYOXt,1,0.3889356,1,8.42929E-05,28,126.8476325,0.000203219,1,0,0,0,4.523561956,74145,0,0
SLCO1A2,TRIODTHYt,1,0.3889356,1,8.43294E-05,29,69.1292267,0.00019595,1,0,0,0,4.523561956,74145,0,0
SLCO1B1,BILDGLCURt,1,0.3889356,1,8.4302E-05,28,71.92502728,0.000199714,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,BILGLCURt,1,0.3889356,1,8.4302E-05,28,61.41564411,0.000195852,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,BILIRUBt2,1,0.3889356,1,8.4421E-05,28,88.15854231,0.000195228,1,0,0,0,4.523561956,76449,0,0
SLCO1B1,CHOLATEt,1,0.3889356,1,8.41743E-05,28,7.118349685,0.00018124,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,DHEASt,1,0.3889356,1,8.42199E-05,29,52.21962272,0.000192171,1,0,0,0,4.523561956,76449,0,0
SLCO1B1,ESTRADIOLGLCt,1,0.3889356,1,8.4302E-05,28,81.81738987,0.000198644,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,GCHOLAt,1,0.3889356,1,8.43843E-05,30,87.14765494,0.000213258,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,LEUKTRC4t,1,0.3889356,1,8.43294E-05,27,8.280336546,0.000179433,1,0,0,0,4.523561956,76449,0,0
SLCO1B1,TCHOLAt,1,0.3889356,1,8.43843E-05,30,74.010001,0.000213223,1,-100,100,0,4.523561956,76449,0,0
SLCO1B1,THYOXt,1,0.3889356,1,8.42929E-05,28,126.8476325,0.000203219,1,0,0,0,4.523561956,76449,0,0
SLCO1B1,TRIODTHYt,1,0.3889356,1,8.43294E-05,29,69.1292267,0.00019595,1,0,0,0,4.523561956,76449,0,0
SLCO1B3,BILGLCURt,1,0.3889356,1,8.4302E-05,28,61.41564411,0.000195852,1,-100,100,0,4.523561956,77403,0,0
SLCO1B3,DHEASt,1,0.3889356,1,8.42199E-05,29,52.21962272,0.000192171,1,0,0,0,4.523561956,77403,0,0
SLCO1B3,ESTRADIOLGLCt,1,0.3889356,1,8.4302E-05,28,81.81738987,0.000198644,1,-100,100,0,4.523561956,77403,0,0
SLCO1B3,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,77403,0,0
SLCO1B3,GCHOLAt,1,0.3889356,1,8.43843E-05,30,87.14765494,0.000213258,1,-100,100,0,4.523561956,77403,0,0
SLCO1B3,LEUKTRC4t,1,0.3889356,1,8.43294E-05,27,8.280336546,0.000179433,1,0,0,0,4.523561956,77403,0,0
SLCO1B3,TCHOLAt,1,0.3889356,1,8.43843E-05,30,74.010001,0.000213223,1,-100,100,0,4.523561956,77403,0,0
SLCO1B3,TRIODTHYt,1,0.3889356,1,8.43294E-05,29,69.1292267,0.00019595,1,0,0,0,4.523561956,77403,0,0
SLCO1C1,ESTRADIOLGLCt,1,0.3889356,1,8.4302E-05,28,81.81738987,0.000198644,1,-100,100,0,4.523561956,78696,0,0
SLCO1C1,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,78696,0,0
SLCO1C1,THYOXt,1,0.3889356,1,8.42929E-05,28,126.8476325,0.000203219,1,0,0,0,4.523561956,78696,0,0
SLCO1C1,TRIODTHYt,1,0.3889356,1,8.43294E-05,29,69.1292267,0.00019595,1,0,0,0,4.523561956,78696,0,0
SLCO2A1,PROSTGD2t,1,0.3889356,1,8.41652E-05,27,59.46564651,0.000202402,1,0,0,0,4.523561956,70044,0,0
SLCO2A1,PROSTGE1t,1,0.3889356,1,8.42837E-05,28,6.935394089,0.000180062,1,-100,100,0,4.523561956,70044,0,0
SLCO2A1,PROSTGE2t,1,0.3889356,1,8.4302E-05,29,52.79468871,0.000195846,1,-100,100,0,4.523561956,70044,0,0
SLCO2B1,DHEASt,1,0.3889356,1,8.42199E-05,29,52.21962272,0.000192171,1,0,0,0,4.523561956,76711,0,0
SLCO2B1,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,76711,0,0
SLCO3A1,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,76553,0,0
SLCO3A1,PROSTGE2t,1,0.3889356,1,8.4302E-05,29,52.79468871,0.000195846,1,-100,100,0,4.523561956,76553,0,0
SLCO4A1,ESTRADIOLGLCt,1,0.3889356,1,8.4302E-05,28,81.81738987,0.000198644,1,-100,100,0,4.523561956,77193,0,0
SLCO4A1,ESTRONESt,1,0.3889356,1,8.4229E-05,29,12.78915915,0.000181929,1,-100,100,0,4.523561956,77193,0,0
SLCO4A1,PROSTGE2t,1,0.3889356,1,8.4302E-05,29,52.79468871,0.000195846,1,-100,100,0,4.523561956,77193,0,0
SLCO4A1,TCHOLAt,1,0.3889356,1,8.43843E-05,30,74.010001,0.000213223,1,-100,100,0,4.523561956,77193,0,0
SLCO4A1,THYOXt,1,0.3889356,1,8.42929E-05,28,126.8476325,0.000203219,1,0,0,0,4.523561956,77193,0,0
SLCO4A1,TRIODTHYt,1,0.3889356,1,8.43294E-05,29,69.1292267,0.00019595,1,0,0,0,4.523561956,77193,0,0
SMS,SPRMS,1,0.38893561,1,0.000113626,622,25.28428999,0.00040203,0,0,0,0,5,41268,0,0
SOAT1,SOAT11,0,0.3889356,0,9.11485E-05,140,2367.397926,0.000279044,0,0.007381916,0.053288483,0.007381916,4.523561956,64735,0,0
SOAT1,SOAT11r,0,0.3889356,0,6.97677E-05,14,181.3153014,0.000123204,0,0,0,0,4.523561956,64735,0,0
SOAT1,SOAT12,0,0.3889356,0,9.2968E-05,150,3751.441249,0.000283804,0,0,0,0,4.523561956,64735,0,0
SOAT1,SOAT12r,0,0.3889356,0,6.97677E-05,14,181.3153014,0.000123204,0,0,0,0,4.523561956,64735,0,0
SOD1,SPODM,1,0.3889356,1,0.000115276,685,8205.46258,0.000534792,0,0,0.034274505,0,15.28771238,15936,0,0
SOD1,SPODMn,1,0.3889356,1,6.64534E-05,36,1476.937462,0.00029917,0,0,0.034274505,0,15.28771238,15936,0,0
SOD1,SPODMx,1,0.3889356,1,7.96814E-05,61,359.6104055,0.000330392,0,0,0.034274505,0,15.28771238,15936,0,0
SOD2,SPODMm,1,0.3889356,1,8.74292E-05,217,351.7850241,0.000328768,0,0,0.034274505,0.003141183,15.28771238,24750,0,0
SOD3,SPODMe,1,0.3889356,1,8.66983E-05,64,201.7302613,0.000144435,0,0,0.034274505,0,15.28771238,25851,0,0
SORD,SBTD_D2,1,0.388935602,1,0.000113759,630,1148.251443,0.00042016,0,0,900,0,4.857980995,38325,0,0
SPCS1,PLYSPSer,1,0.3889356,1,7.59764E-05,71,3620.729505,0.00030143,0,0,0,0,4.523561956,18298,0,0
SPCS2,PLYSPSer,1,0.3889356,1,7.59764E-05,71,3620.729505,0.00030143,0,0,0,0,4.523561956,25003,0,0
SPCS3,PLYSPSer,1,0.3889356,1,7.59764E-05,71,3620.729505,0.00030143,0,0,0,0,4.523561956,20313,0,0
SPHK2,SLCBK1,1,0.3889356,1,0.000117293,720,9760.080323,0.000580642,0,0,900,0,-4.54962012,69217,0,0
SPHK2,SPHK21c,1,0.3889356,1,0.000117311,721,10525.87508,0.000588454,0,0,900,0,-4.54962012,69217,0,0
SPR,SPR,1,0.388935603,1,0.000113892,634,1142.866732,0.000437162,0,0,0,0,0.687060688,28048,0,0
SPR,SPRn,1,0.388935603,1,5.96953E-05,34,72.99895416,0.000310969,0,0,0,0,0.687060688,28048,0,0
SPTLC1,SERPT,0,0.3889356,0,0.000119418,775,16203.02979,0.000658871,0,0.002707826,0.002707826,0.002707826,0.622930351,52744,0,0
SPTLC2,SERPT,0,0.3889356,0,0.000119418,775,16203.02979,0.000658871,0,0.002707826,0.002707826,0.002707826,0.622930351,62924,0,0
SQLE,SQLEr,0,0.3889356,0.011627907,8.50394E-05,146,1932.14562,0.000451762,0,0.016673917,0.085780578,0.016673917,-5.772012541,63923,0,0
SRD5A1,SR5AR2r,1,0.3889356,1,8.10515E-05,126,28.0029025,0.00037128,0,0,0,0,4.523561956,29459,0,0
SRD5A1,SR5ARr,1,0.3889356,1,8.11107E-05,130,757.648269,0.000430398,0,0,0,0,4.523561956,29459,0,0
SRD5A2,SR5AR2r,1,0.3889356,1,8.10515E-05,126,28.0029025,0.00037128,0,0,0,0,4.523561956,28393,0,0
SRD5A2,SR5ARr,1,0.3889356,1,8.11107E-05,130,757.648269,0.000430398,0,0,0,0,4.523561956,28393,0,0
SRM,SPMS,1,0.3889356,0.965116279,0.000113643,623,28.70690481,0.000402667,0,0,0.964504524,0,0.925999419,33825,0,0
ST3GAL2,S23T2g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL2,S23T4g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL2,SIAT4Bg,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL2,ST3GAL21g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL2,ST3GAL22g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL2,ST3GAL23g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,5,40173,0,0
ST3GAL4,S23T2g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38045,0,0
ST3GAL4,S23T4g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38045,0,0
ST3GAL5,SIAT9g,1,0.3889356,1,8.4421E-05,227,172.265103,0.00035685,0,0,0,0,5,47990,0,0
ST3GAL6,ST3GAL61g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38214,0,0
ST3GAL6,ST3GAL62g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,38214,0,0
ST6GALNAC1,NS26T2g,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,68564,0,0
ST6GALNAC1,NS26Tg,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,68564,0,0
ST6GALNAC2,ST6GALNAC21,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC22,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC23,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC24,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC25,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC26,1,0.3889356,1,8.44118E-05,227,3346.833333,0.00039494,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC27,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC2,ST6GALNAC28,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,41939,0,0
ST6GALNAC3,ST6GALNAC31,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,35395,0,0
ST6GALNAC5,ST6GALNAC31,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38443,0,0
ST6GALNAC6,ST6GALNAC31,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38068,0,0
ST6GALNAC6,ST6GALNAC61,1,0.3889356,1,8.43935E-05,226,48.83333301,0.000346922,0,0,0,0,4.523561956,38068,0,0
ST6GALNAC6,ST6GALNAC62,1,0.3889356,1,8.44118E-05,227,3346.833333,0.00039494,0,0,0,0,4.523561956,38068,0,0
ST8SIA1,ST8SIA11,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,40519,0,0
ST8SIA1,ST8SIA12,1,0.3889356,1,8.44301E-05,227,562.6720862,0.000368248,0,0,0,0,4.523561956,40519,0,0
ST8SIA5,ST8SIA51g,1,0.3889356,1,8.44576E-05,228,1247.345012,0.00039329,0,0,0,0,4.523561956,43895,0,0
ST8SIA5,ST8SIA52g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,43895,0,0
ST8SIA5,ST8SIA53g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,43895,0,0
ST8SIA5,ST8SIA54g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,43895,0,0
ST8SIA5,ST8SIA55g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,43895,0,0
ST8SIA5,ST8SIA56g,1,0.3889356,1,8.44118E-05,227,6646.833333,0.000432088,0,0,0,0,4.523561956,43895,0,0
STARD3,CHSTEROLt1,1,0.3889356,1,6.76557E-05,5,0,6.42329E-05,1,0,0,0,4.523561956,50502,0,0
STS,STS1,1,0.3889356,1,0.000120866,786,5068.089292,0.000548472,0,0,736.6593735,0,4.523561956,65492,0,0
STS,STS1r,1,0.3889356,1,8.45403E-05,141,459.2094417,0.000432323,0,0,0,0,4.523561956,65492,0,0
STS,STS2,1,0.3889356,1,0.000120903,787,4945.21056,0.000545194,0,0,736.6593735,0,4.523561956,65492,0,0
STS,STS2r,1,0.3889356,1,8.45494E-05,142,463.2792961,0.000439382,0,0,0,0,4.523561956,65492,0,0
STS,STS3,1,0.3889356,1,0.000120997,787,3778.987467,0.000540273,0,0,736.6593735,0,4.523561956,65492,0,0
STS,STS3r,1,0.3889356,1,8.4623E-05,144,946.0467458,0.00046055,0,0,0,0,4.523561956,65492,0,0
STS,STS4,1,0.3889356,1,0.000120866,786,5323.137394,0.000549255,0,0,736.6593735,0,4.523561956,65492,0,0
STS,STS4r,1,0.3889356,1,8.45403E-05,141,302.55582,0.000428738,0,0,0,0,4.523561956,65492,0,0
SUCLA2,ITCOALm,1,0.388935602,1,8.77746E-05,179,2528.537631,0.000340783,1,-900,900,0,2.40599236,50317,0,0
SUCLA2,MECOALm,1,0.388935602,1,8.77845E-05,180,2553.883222,0.000342329,1,-900,900,0,8.129283017,50317,0,0
SUCLA2,SUCOASm,1,0.388935602,1,8.78043E-05,182,3274.865505,0.000357964,1,-900,900,-0.94820365,6.147713722,50317,0,0
SUCLG1,ITCOAL1m,1,0.3889356,1,8.59035E-05,131,591.8887358,0.000274328,1,-900,900,0,7.454916138,36250,0,0
SUCLG1,ITCOALm,1,0.3889356,1,8.77746E-05,179,2528.537631,0.000340783,1,-900,900,0,7.454916138,36250,0,0
SUCLG1,MECOALm,1,0.3889356,1,8.77845E-05,180,2553.883222,0.000342329,1,-900,900,0,7.454916138,36250,0,0
SUCLG1,MECOAS1m,1,0.3889356,1,8.5913E-05,132,596.1194204,0.000275877,1,-900,900,0,8.129283017,36250,0,0
SUCLG1,SUCOAS1m,1,0.3889356,1,8.5932E-05,134,842.0302676,0.000291479,1,-900,900,-0.01,6.147713722,36250,0,0
SUCLG1,SUCOASm,1,0.3889356,1,8.78043E-05,182,3274.865505,0.000357964,1,-900,900,-0.94820365,7.454916138,36250,0,0
SUCLG2,ITCOAL1m,1,0.3889356,1,8.59035E-05,131,591.8887358,0.000274328,1,-900,900,0,7.454916138,46511,1,0
SUCLG2,MECOAS1m,1,0.3889356,1,8.5913E-05,132,596.1194204,0.000275877,1,-900,900,0,8.129283017,46511,1,0
SUCLG2,SUCOAS1m,1,0.3889356,1,8.5932E-05,134,842.0302676,0.000291479,1,-900,900,-0.01,6.147713722,46511,1,0
SULT1E1,DHEASULT,1,0.3889356,1,0.000113659,627,1998.760635,0.00042456,0,0,736.6593735,0,-5.526161147,35126,0,0
SULT1E1,ESTSULT,1,0.3889356,1,0.000113709,628,1788.723159,0.000421284,0,0,736.6593735,0,-5.526161147,35126,0,0
SULT2A1,5ADTSTSTERONESULT,1,0.3889356,1,0.000113692,628,10022.13791,0.000509761,0,0,0,0,4.523561956,33780,0,0
SULT2A1,DHEASULT,1,0.3889356,1,0.000113659,627,1998.760635,0.00042456,0,0,736.6593735,0,4.523561956,33780,0,0
SULT2A1,PRGNLONESULT,1,0.3889356,1,0.000113659,627,2005.572778,0.00042534,0,0,736.6593735,0,4.523561956,33780,0,0
